ccn,provider,state,city,zip,address,owner,phone,nc_offer,pt_offer,ot_offer,sp_offer,ms_offer,hha_offer,certified_date,rating,certify_yrs,timely,drug_edu,fall_ck,depr_ck,flu_shot,pneu_shot,pain_ck,pain_tr,bedsore_tr,bedsore_ck,mov_rec,bed_rec,bath_rec,pain_rec,breath_rec,drug_use,er,adm,readm,re_er,er_cd,readm_cd,othr_cnt,dietn_cnt,aide_cnt,lpn_cnt,ocpt_cnt,phys_cnt,rn_cnt,scl_cnt,spch_cnt,income,male_65,female_65,lat,lng,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01003_001E,B19301_001E,county,state.1,tract
679157,PROFESSIONAL HEALTH CARE,TX,BEAUMONT,77701,2533 CALDER,Proprietary,4092120205,Yes,Yes,Yes,Yes,Yes,Yes,2002-08-29 00:00:00,4.0,14,92.6,87.7,99.5,97.4,79.4,81.5,99.6,100.0,99.1,99.6,81.0,70.0,89.0,74.7,69.8,53.6,19.6,15.5,Same As Expected,Same As Expected,1,1,6.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,19557,145,109,30.0854869,-94.1260057,42,46,19,27,11,0,13,12,41,33,0,10,2740,19557,245,48,1200
197764,EGAN HEALTHCARE NORTHSHORE INC,LA,PONCHATOULA,70454,523 W PINE STREET,Proprietary,9853864958,Yes,Yes,Yes,Yes,Yes,Yes,2000-03-23 00:00:00,4.0,16,94.8,97.4,98.7,95.0,73.5,81.3,99.0,99.9,99.3,99.7,67.3,66.9,75.9,80.0,77.1,63.5,13.5,14.8,Same As Expected,Same As Expected,1,1,0.0,0.0,4.0,2.0,3.0,6.0,10.0,1.0,1.0,29052,351,299,30.4370319,-90.4480462,86,69,103,9,60,24,28,64,54,79,54,20,4897,29052,105,22,954700
677127,SOUTH TEXAS REGIONAL HOME HEALTH,TX,PLEASANTON,78064,1416 W OAKLAWN SUITE A,Proprietary,8302818136,Yes,Yes,Yes,Yes,Yes,Yes,1987-12-09 00:00:00,4.5,28,95.7,100.0,100.0,98.5,99.5,99.5,99.8,100.0,100.0,100.0,76.2,73.3,83.6,91.8,81.9,71.8,20.3,11.6,Better Than Expected,Same As Expected,1,1,0.0,0.0,1.0,7.0,1.0,4.0,4.0,0.5,0.5,29448,351,717,28.9477567,-98.5024928,70,75,63,60,50,33,105,59,114,133,133,173,7849,29448,13,48,960402
237549,AMERICANS HOME HEALTH CARE,MI,SAGINAW,48604,"2575 NORTH MCLEOD DRIVE, SUITE C",Proprietary,9897917951,Yes,Yes,Yes,Yes,Yes,Yes,2005-01-26 00:00:00,3.0,11,93.3,95.6,99.8,98.9,41.3,58.8,98.9,99.5,99.4,99.0,65.2,56.5,69.5,69.2,70.0,50.0,21.6,12.7,Same As Expected,Same As Expected,1,1,201.0,0.0,8.75,1.5,41.0,64.25,112.0,5.0,9.25,24237,296,428,43.4771705,-83.9670249,0,99,85,42,57,13,26,118,114,58,75,37,4775,24237,145,26,10304
447151,GENTIVA HEALTH SERVICES,TN,TULLAHOMA,37388,1970 N JACKSON ST,Proprietary,9314551026,Yes,Yes,Yes,Yes,No,No,1980-08-01 00:00:00,2.5,36,94.5,95.5,100.0,99.3,81.9,83.4,100.0,99.6,98.5,100.0,56.4,53.8,60.2,47.1,56.3,45.7,16.6,12.6,Same As Expected,Same As Expected,1,1,0.0,0.0,0.0,1.0,0.5,2.5,1.5,0.0,0.5,23471,542,641,35.387571,-86.2340996,30,108,114,136,73,81,105,26,209,135,118,48,6236,23471,31,47,970802
368016,CARE CONNECTION OF CINCINNATI,OH,CINCINNATI,45236,"7265 KENWOOD ROAD, SUITE 363",Proprietary,5138421101,Yes,Yes,Yes,Yes,Yes,Yes,2003-04-23 00:00:00,3.0,13,93.0,98.3,99.8,99.7,74.5,78.0,99.1,99.9,99.3,99.2,64.6,59.1,66.9,64.1,63.7,51.7,18.4,11.0,Worse Than Expected,Same As Expected,1,0,25.25,0.0,13.75,15.5,6.0,19.25,55.75,3.0,4.0,39795,290,831,39.1951797,-84.3828905,37,50,35,69,72,27,102,68,170,149,73,269,5071,39795,61,39,24001
47029,GENTIVA HEALTH SERVICES,AR,LITTLE ROCK,72211,"10825 FINANCIAL CENTRE PARKWAY, SUITE 210",Proprietary,5012238310,Yes,Yes,Yes,Yes,Yes,Yes,1981-10-22 00:00:00,3.5,34,96.0,84.0,100.0,99.8,89.7,89.6,99.9,96.9,99.8,100.0,68.2,62.3,74.0,74.0,74.7,55.4,19.8,12.2,Same As Expected,Same As Expected,1,1,2.0,0.0,3.0,4.0,20.0,3.0,7.0,1.0,1.0,29268,48,234,34.7473257,-92.3960403,13,12,8,15,0,0,7,67,48,51,10,51,2223,29268,119,5,2407
367002,VISITING NURSE SERVICE,OH,TOLEDO,43624,"1946 N 13TH STREET, SUITE 201",Non - Profit Private,4192550983,Yes,Yes,Yes,Yes,Yes,Yes,1966-07-01 00:00:00,3.5,50,84.0,95.2,99.0,99.8,66.4,64.4,99.3,99.6,99.8,99.2,67.9,64.5,66.6,65.6,81.1,51.9,15.2,14.2,Same As Expected,Same As Expected,1,1,0.0,0.0,2.0,0.0,1.75,4.5,11.75,1.0,0.0,17529,33,58,41.6600589,-83.540396,4,5,20,0,4,0,5,8,10,13,0,22,1423,17529,95,39,2800
227505,"COMFORT HOME CARE, LLC",MA,METHUEN,1844,147 PELHAM STREET,Proprietary,9786854700,Yes,Yes,Yes,Yes,Yes,Yes,2008-05-30 00:00:00,3.0,8,99.1,99.7,99.1,98.9,44.5,45.3,99.1,100.0,99.1,99.3,45.9,54.6,56.2,74.0,78.2,34.2,21.3,17.5,Worse Than Expected,Same As Expected,1,0,0.0,0.0,26.0,57.0,13.0,6.0,109.0,1.0,0.0,24536,283,522,42.7281872,-71.2023187,79,76,46,26,28,28,24,108,99,94,83,114,6619,24536,9,25,252300
497541,"HOME & HEART HEALTH, INC",VA,FREDERICKSBURG,22405,"211 PARK HILL DRIVE, SUITE B",Proprietary,5408993666,Yes,Yes,Yes,Yes,No,Yes,1997-08-27 00:00:00,4.0,19,99.0,98.4,99.8,99.8,74.1,84.2,99.2,99.8,99.8,98.0,66.7,67.8,72.6,62.6,76.6,56.6,18.4,12.4,Same As Expected,Same As Expected,1,1,0.0,0.0,0.46,0.12,1.51,6.73,8.85,0.0,0.0,23729,324,523,38.3127104,-77.4859748,54,30,58,75,41,66,32,66,171,57,90,107,6282,23729,630,51,200
108215,ST VINCENTS HOME HEALTH,FL,JACKSONVILLE,32204,2651 PARK ST,Proprietary,9043897385,Yes,Yes,Yes,Yes,Yes,Yes,2005-09-28 00:00:00,3.5,10,88.4,92.4,98.9,78.6,52.5,63.9,98.5,91.3,94.2,99.9,73.6,68.2,80.6,83.8,77.4,66.6,18.7,11.2,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,5.5,2.5,14.5,15.5,2.0,1.0,36232,290,869,30.311074,-81.693234,40,28,28,59,63,72,34,122,119,106,152,336,4837,36232,31,12,17100
109466,SUNRISE HOME HEALTH & SUPPLIES OF BRADENTON,FL,BRADENTON,34203,3911 GOLF PARK LOOP UNIT #101,Proprietary,9417553456,Yes,Yes,Yes,Yes,Yes,Yes,2009-09-28 00:00:00,3.0,6,89.0,98.0,100.0,100.0,56.5,63.5,100.0,100.0,100.0,100.0,72.8,52.9,79.2,61.8,70.9,64.5,24.2,11.7,Same As Expected,Same As Expected,1,1,1.0,0.0,0.25,0.25,0.25,1.0,2.5,0.03,0.15,31687,526,734,27.4484733,-82.5121745,91,71,124,98,93,49,83,55,248,151,113,84,3837,31687,81,12,804
557613,GRACE HOME HEALTH CARE,CA,LONG BEACH,90815,1739 TERMINO AVE,Proprietary,5626268371,Yes,Yes,Yes,Yes,Yes,Yes,1995-11-07 00:00:00,3.0,20,93.2,99.1,99.8,99.8,70.9,73.5,99.6,99.8,100.0,99.3,52.9,46.9,61.8,84.3,66.8,53.8,17.7,10.0,Same As Expected,Same As Expected,1,1,0.0,0.0,2.13,6.07,0.0,1.01,3.1,0.0,0.0,32614,214,469,33.7888663,-118.1460761,34,9,68,37,19,47,47,69,68,62,29,194,4898,32614,37,6,575002
147806,"VITAL WELLNESS HOME HEALTH, INC",IL,NAPERVILLE,60563,"651 AMERSALE DRIVE, STE 105",Proprietary,6303698450,Yes,Yes,Yes,Yes,Yes,Yes,2005-02-28 00:00:00,3.0,11,86.3,94.1,100.0,98.6,78.6,86.3,99.7,99.7,98.7,99.4,66.3,62.0,70.7,63.9,63.9,59.4,16.1,14.7,Same As Expected,Same As Expected,1,1,2.2,0.1,0.6,6.3,1.1,4.0,5.5,0.1,0.1,36874,175,115,41.7822517,-88.2084511,40,57,64,0,14,0,56,29,17,13,0,0,5100,36874,43,17,846410
47128,NORTHEAST ARKANSAS HOMECARE,AR,FORREST CITY,72335,"3105 NORTH WASHINGTON STREET, SUITE 7",Proprietary,8702610188,Yes,Yes,Yes,Yes,Yes,Yes,1991-07-01 00:00:00,4.5,25,96.3,99.1,99.9,99.2,58.8,64.3,99.8,100.0,99.3,99.8,77.9,70.0,78.7,84.3,77.2,67.7,17.6,11.5,Worse Than Expected,Same As Expected,1,0,0.0,0.0,4.0,10.0,0.0,0.0,16.0,1.0,0.0,13850,138,253,35.0506578,-90.7999871,54,25,36,0,23,0,53,52,43,53,20,32,4719,13850,123,5,960400
517113,FAIRMONT REGIONAL MEDICAL CENTER HOME HEALTH,WV,FAIRMONT,26554,"1325 LOCUST AVENUE, FLOOR 4A",Proprietary,3043677174,Yes,Yes,Yes,Yes,Yes,Yes,1996-11-21 00:00:00,4.0,19,86.9,95.2,98.3,97.0,73.8,58.3,96.0,99.0,98.3,95.4,71.9,70.6,70.8,76.0,78.6,59.1,17.1,10.4,Same As Expected,Same As Expected,1,1,0.0,0.0,2.0,0.0,0.0,0.0,6.5,1.0,0.0,32743,119,203,39.4822881,-80.165195,12,16,22,20,30,19,7,15,20,41,26,94,1459,32743,49,54,20400
367455,FAMILY NURSING SERVICES,OH,CHILLICOTHE,45601,24 STAR DRIVE,Proprietary,7407755463,Yes,Yes,Yes,Yes,No,Yes,1990-02-15 00:00:00,2.0,26,88.6,97.9,98.6,98.8,69.8,79.8,98.4,99.1,100.0,93.9,41.8,43.2,40.7,42.2,34.4,51.5,12.5,17.3,Better Than Expected,Same As Expected,1,1,0.0,0.0,15.0,3.75,0.0,0.0,6.25,0.0,0.0,38802,270,469,39.345099,-83.0389342,50,7,47,108,41,17,54,38,179,93,53,52,4044,38802,141,39,955900
147971,"GREENPATH HEALTH GROUP, LLC",IL,ZION,60099,3232 SHERIDAN ROAD,Proprietary,8477318332,Yes,Yes,Yes,Yes,Yes,Yes,2007-04-06 00:00:00,2.0,9,85.5,85.4,98.9,94.3,23.5,42.5,96.9,97.8,95.8,99.5,48.0,56.3,63.0,66.7,48.6,54.0,15.5,10.8,Same As Expected,Same As Expected,1,1,6.0,0.0,0.5,0.5,0.0,1.5,3.5,0.0,0.0,15413,136,249,42.436427,-87.825999,7,9,39,34,33,14,57,26,43,33,25,65,4649,15413,97,17,860500
677920,EXCEL COMPLETE HOME HEALTHCARE INC,TX,VICTORIA,77904,3804 JOHN STOCKBAUER DRIVE SUITE E,Proprietary,3615754500,Yes,Yes,Yes,Yes,No,No,2006-05-03 00:00:00,3.0,10,97.1,97.1,100.0,100.0,80.5,87.8,98.8,99.1,100.0,99.2,66.2,47.4,66.3,56.2,53.6,49.9,19.6,13.5,Same As Expected,Same As Expected,1,1,0.0,0.0,0.0,3.0,0.0,3.25,4.0,0.0,0.0,36664,548,690,28.850162,-96.9782786,59,77,161,147,54,50,83,120,146,100,124,117,8130,36664,469,48,1606
187043,MCDOWELL ARH HHA,KY,MC DOWELL,41647,9879 KY ROUTE 122,Non - Profit Private,6063773429,Yes,Yes,Yes,No,Yes,Yes,1973-01-01 00:00:00,2.5,43,84.0,52.8,86.5,55.6,45.0,36.1,93.5,99.5,98.9,99.2,62.1,59.4,62.1,52.5,64.8,41.4,11.1,10.3,Same As Expected,Same As Expected,1,1,0.0,0.0,2.0,1.0,1.0,2.0,4.0,1.5,0.0,17778,247,216,37.3979854,-82.7437737,68,50,61,44,0,24,52,28,70,0,30,36,2967,17778,71,21,920600
17177,"SHOALS HOME SERVICES, LLC",AL,FLORENCE,35630,1114 BRADSHAW DRIVE,Proprietary,2562469972,Yes,Yes,Yes,Yes,Yes,Yes,2013-08-15 00:00:00,2.5,3,90.1,90.8,99.5,100.0,87.1,87.2,98.3,97.8,99.5,97.9,67.4,58.2,67.0,59.1,48.6,42.8,20.9,12.8,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,25809,668,1141,34.8337739,-87.6671386,26,209,116,130,36,151,129,163,193,224,127,305,7348,25809,77,1,10900
117123,"THREE RIVERS HOME HEALTH SERVICES, INC",GA,VIDALIA,30474,115 NORTHWEST MAIN STREET,Proprietary,9125379192,Yes,Yes,Yes,Yes,Yes,Yes,1998-12-10 00:00:00,3.5,17,96.4,99.5,99.5,99.5,66.1,71.3,100.0,100.0,100.0,100.0,60.5,66.5,59.0,66.9,59.6,41.0,11.0,20.3,Same As Expected,Same As Expected,1,1,1.5,0.0,0.25,1.0,0.0,1.0,4.0,0.0,0.0,22175,287,509,32.2183357,-82.4119435,85,14,156,32,0,0,80,69,131,129,40,60,6095,22175,279,13,970300
458219,INTERWORLD HEALTH CARE INC,TX,EL PASO,79925,5939 A GATEWAY WEST,Proprietary,9155347727,Yes,Yes,Yes,Yes,Yes,Yes,1994-11-23 00:00:00,1.5,21,87.1,96.2,97.8,100.0,53.0,68.9,99.0,98.5,99.4,99.0,45.1,43.0,48.6,34.6,55.8,29.5,22.5,14.2,Same As Expected,Same As Expected,1,1,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,11548,325,688,31.781592,-106.416101,14,72,165,43,31,0,75,116,246,82,99,70,7605,11548,141,48,3402
347064,SAMPSON HOME HEALTH,NC,CLINTON,28328,518 BEAMAN STREET,Non - Profit Other,9105905312,Yes,Yes,No,Yes,Yes,Yes,1974-04-03 00:00:00,2.5,42,86.4,94.3,96.5,99.5,77.0,84.2,95.1,100.0,100.0,99.4,59.1,54.9,55.6,50.0,65.3,46.2,16.2,15.0,Same As Expected,Same As Expected,1,1,6.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,23279,421,552,35.0047427,-78.3232841,63,82,95,103,54,24,56,88,122,105,77,104,4628,23279,163,37,970600
108020,"GUARDIAN CARE SERVICES OF BROWARD, INC.",FL,PEMBROKE PINES,33028,2000 NW 150TH AVE STE 2000,Proprietary,9544380005,Yes,Yes,Yes,Yes,Yes,Yes,2004-01-27 00:00:00,2.5,12,93.9,95.8,97.4,97.2,22.1,31.1,99.0,99.2,98.9,98.0,60.8,55.7,51.8,75.9,55.0,44.5,16.6,13.2,Same As Expected,Same As Expected,1,1,23.0,0.0,26.0,14.0,0.0,0.0,15.5,0.5,0.5,41397,240,300,26.0264402,-80.3479775,50,43,23,58,24,42,29,89,40,121,21,0,6643,41397,11,12,110327
497275,AMEDISYS HOME HEALTH CARE,VA,ROANOKE,24019,"5221 VALLEY PARK DRIVE, SUITE 1A",Proprietary,5402655980,Yes,Yes,Yes,Yes,Yes,Yes,1983-06-01 00:00:00,4.0,33,97.4,95.9,98.0,98.3,72.8,75.5,98.7,99.2,97.9,99.0,69.9,62.6,74.8,76.8,79.1,60.8,17.3,12.1,Same As Expected,Same As Expected,1,1,12.0,0.0,1.5,10.0,7.0,17.25,22.5,0.5,2.25,33291,270,467,37.332862,-79.9904323,54,44,64,47,18,43,69,105,43,82,39,129,3889,33291,161,51,30205
327089,PMS COMMUNITY HOME HEALTH CARE,NM,SANTA FE,87505,1400 CHAMA AVENUE,Non - Profit Religious,5059882211,Yes,Yes,Yes,Yes,Yes,Yes,1991-04-26 00:00:00,3.5,25,91.1,98.0,90.9,84.2,66.0,76.9,93.4,99.7,98.0,98.3,66.9,63.8,77.0,65.9,81.9,60.6,12.5,10.3,Same As Expected,Same As Expected,1,1,0.0,0.0,2.2,0.0,1.0,2.25,4.0,1.0,0.75,26942,238,426,35.6637962,-105.97679,40,33,73,49,22,21,59,67,84,74,44,98,3274,26942,49,35,900
397031,VNA HOSPICE OF MONROE COUNTY,PA,EAST STROUDSBURG,18301,502 VNA ROAD,Non - Profit Private,5704215390,Yes,Yes,Yes,Yes,Yes,Yes,1966-07-01 00:00:00,3.5,50,80.8,99.8,99.9,100.0,71.1,67.9,100.0,99.8,100.0,100.0,70.4,77.4,70.0,69.2,67.1,56.0,17.7,13.8,Same As Expected,Same As Expected,1,1,9.35,0.05,2.25,1.85,1.0,3.3,12.25,1.5,0.0,15277,211,442,40.9918525,-75.1775362,4,10,58,63,35,41,36,25,144,54,105,78,5213,15277,89,42,300700
317062,MERCER CARE,NJ,BORDENTOWN,8505,56 GEORGETOWN ROAD,Proprietary,6092272727,Yes,Yes,Yes,Yes,Yes,Yes,1980-04-01 00:00:00,3.0,36,94.0,97.1,99.5,92.0,42.4,54.4,95.8,98.9,99.2,98.7,64.3,57.2,68.6,69.9,79.2,61.3,21.3,11.2,Same As Expected,Same As Expected,1,1,4.0,0.1,9.0,2.0,1.0,1.5,14.0,0.5,0.5,36663,326,404,40.129819,-74.695229,102,83,2,56,54,29,72,66,94,53,92,27,8162,36663,5,34,704200
67026,ALAMOSA COUNTY PUBLIC HEALTH DEPARTMENT,CO,ALAMOSA,81101,8900 INDEPENDENCE WAY,Government - State/ County,7195896639,Yes,Yes,Yes,No,No,Yes,1972-04-01 00:00:00,3.0,44,87.5,92.1,99.3,99.1,73.6,84.4,97.5,96.3,93.1,97.8,62.4,67.9,63.8,52.1,72.2,37.7,13.2,18.2,Same As Expected,Same As Expected,1,1,4.05,0.0,3.14,0.34,0.21,1.44,7.42,0.0,0.0,12533,173,218,37.4461929,-105.8769002,26,58,47,30,12,0,19,46,35,45,36,37,4361,12533,3,8,960300
87007,"AMEDISYS DELAWARE, LLC",DE,DOVER,19904,"1221 COLLEGE PARK DRIVE, STE 203",Proprietary,3026784764,Yes,Yes,Yes,Yes,Yes,Yes,1978-10-17 00:00:00,3.5,37,93.7,99.5,98.7,97.4,74.2,67.6,99.4,90.4,95.0,99.7,65.9,60.1,71.9,73.9,66.4,56.3,18.0,10.9,Same As Expected,Same As Expected,1,1,0.25,0.25,0.5,1.0,1.0,2.5,3.75,0.25,0.25,15553,248,512,39.1794531,-75.5522776,27,45,24,28,40,84,79,41,81,79,108,124,6033,15553,1,10,43300
297106,OASIS HOME HEALTH INC,NV,LAS VEGAS,89104,720 EAST CHARLESTON BLVD STE  #110,Non - Profit Private,7023823030,Yes,Yes,Yes,Yes,Yes,Yes,2003-10-14 00:00:00,3.5,12,95.3,99.4,99.6,100.0,90.9,98.7,100.0,99.2,100.0,100.0,68.7,58.3,73.2,56.4,62.1,55.7,17.9,9.9,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,0.1,0.25,1.0,4.5,0.25,0.1,19810,210,334,36.1584739,-115.1439154,23,33,40,13,72,29,36,58,73,65,34,68,3874,19810,3,32,1200
287019,CHI HEALTH AT HOME - OMAHA,NE,OMAHA,68114,810 N 96TH ST SUITE 201,Non - Profit Religious,4028988000,Yes,Yes,Yes,Yes,Yes,Yes,1977-11-15 00:00:00,3.5,38,95.7,97.4,99.6,99.7,80.8,85.9,99.5,99.3,99.2,99.3,67.1,65.7,73.6,65.8,73.4,54.2,18.1,11.7,Worse Than Expected,Same As Expected,1,0,22.0,0.01,4.6,0.0,3.4,12.5,31.5,2.0,0.6,40318,190,263,41.2676495,-96.0627462,17,10,45,36,37,45,27,55,71,53,9,48,2468,40318,55,31,7445
267217,MERCY HOME HEALTH,MO,FESTUS,63028,5 INDUSTRIAL DRIVE,Non - Profit Religious,6369331162,Yes,Yes,Yes,Yes,Yes,Yes,1984-10-04 00:00:00,4.0,31,91.5,95.4,99.8,99.2,78.4,87.9,98.7,99.7,98.8,99.0,73.8,71.2,76.9,67.3,75.8,56.5,16.1,12.0,Worse Than Expected,Same As Expected,1,0,0.0,0.0,3.0,0.2,1.2,5.4,17.4,0.4,0.8,20999,266,466,38.1992823,-90.3887772,0,77,61,52,16,60,65,54,63,67,68,149,4709,20999,99,29,700700
59524,"GUARDIAN HOME HEALTH CARE & HOSPICE, INC",CA,FREMONT,94538,"39055 HASTINGS STREET, SUITE 202B",Proprietary,5107428700,Yes,Yes,Yes,Yes,Yes,Yes,2013-09-12 00:00:00,3.5,3,96.3,95.6,98.5,98.3,56.9,49.7,99.7,100.0,100.0,98.3,61.7,58.3,59.4,72.6,77.3,51.6,10.1,14.3,Same As Expected,Same As Expected,1,1,0.0,0.15,0.5,0.5,0.25,0.35,1.5,0.2,0.0,30239,193,617,37.5521894,-121.9835973,0,66,17,15,38,57,7,38,23,79,139,331,5452,30239,1,6,441923
467095,HORIZON HOME HEALTH -  SALT LAKE,UT,SALT LAKE CITY,84109,2835 EAST 3300 SOUTH,Proprietary,8014740000,Yes,Yes,Yes,Yes,Yes,Yes,1995-10-04 00:00:00,3.5,20,83.1,88.8,100.0,95.8,74.1,77.0,97.9,99.4,96.7,93.2,75.1,85.4,83.0,53.1,94.3,84.9,16.5,11.0,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,0.05,1.0,2.45,2.18,0.05,0.0,30657,290,409,40.700175,-111.811648,25,45,25,81,47,67,42,50,110,101,21,85,5556,30657,35,49,110200
677433,ROBINSON CREEK HOME HEALTH AND HOSPICE,TX,AUSTIN,78746,609 CASTLE RIDGE ROAD SUITE #300,Proprietary,5123287606,Yes,Yes,Yes,Yes,Yes,Yes,1991-09-18 00:00:00,3.0,25,98.3,100.0,100.0,97.7,79.9,87.1,100.0,100.0,100.0,99.7,54.1,46.1,63.1,51.4,43.1,44.9,18.7,13.4,Same As Expected,Same As Expected,1,1,0.0,0.0,0.75,0.0,0.5,2.75,4.0,0.25,0.25,58996,273,278,30.2950798,-97.8295715,92,83,18,14,18,48,76,42,66,25,39,30,4884,58996,453,48,1917
397139,AMEDISYS HOME HEALTH OF PA,PA,UNIONTOWN,15401,"1368 MALL RUN ROAD, SUITE 628",Proprietary,7244386660,Yes,Yes,Yes,Yes,Yes,Yes,1979-02-15 00:00:00,3.5,37,94.0,97.2,97.7,99.7,67.6,65.8,99.0,98.5,95.9,99.8,68.6,59.0,69.7,70.3,73.8,60.6,18.2,13.2,Same As Expected,Same As Expected,1,1,35.0,0.5,5.0,12.0,13.25,29.0,74.0,2.0,5.5,37016,567,828,39.907553,-79.7474787,93,68,154,103,39,110,74,47,188,118,146,255,5037,37016,51,42,262000
148223,"UNITED CAREGIVERS, INC",IL,BURR RIDGE,60527,"7416 S COUNTY LINE ROAD, SUITE A",Proprietary,6306553204,Yes,Yes,Yes,Yes,No,Yes,2010-12-29 00:00:00,3.5,5,99.0,100.0,99.6,93.6,63.8,66.7,100.0,100.0,100.0,100.0,59.8,54.7,70.7,64.4,62.2,63.0,23.4,5.2,Worse Than Expected,Same As Expected,1,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,53086,344,467,41.753483,-87.916756,43,126,85,8,23,59,62,59,85,43,74,144,3569,53086,43,17,845902
497688,AMERICAN CARE PARTNERS AT HOME INC,VA,FALLS CHURCH,22042,"6521 ARLINGTON BOULEVARD, SUITE 410",Proprietary,7035324357,Yes,Yes,Yes,Yes,Yes,Yes,2012-09-25 00:00:00,3.0,3,92.1,99.8,100.0,100.0,62.0,63.9,99.8,99.0,99.7,100.0,63.9,63.2,63.6,61.4,71.7,54.4,23.5,11.8,Same As Expected,Same As Expected,1,1,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,59533,182,224,38.8702893,-77.1676149,27,34,46,34,18,23,43,39,54,37,32,19,2789,59533,59,51,450400
147931,"HEALTHQUEST HOMECARE, LLC",IL,DES PLAINES,60018,"2500 EAST DEVON AVENUE, SUITE 375",Proprietary,8472970137,Yes,Yes,Yes,Yes,Yes,Yes,2007-03-06 00:00:00,4.0,9,95.0,78.2,99.7,99.7,72.2,69.9,90.3,100.0,100.0,95.3,63.3,76.4,68.1,93.3,90.2,50.9,13.2,11.7,Same As Expected,Same As Expected,1,1,0.0,0.0,0.25,0.5,0.25,2.25,3.75,0.0,0.25,13579,73,78,41.9941216,-87.9420888,0,33,0,22,18,0,38,20,0,10,0,10,4073,13579,31,17,770500
207026,COMMUNITY HEALTH & COUNSELING SERVICES,ME,BANGOR,4402,42 CEDAR STREET,Non - Profit Private,2079470366,Yes,Yes,Yes,Yes,Yes,Yes,1972-07-20 00:00:00,4.0,44,96.2,98.4,99.8,99.4,84.9,82.8,99.4,100.0,99.9,100.0,69.2,70.0,71.5,80.7,73.7,51.4,15.6,16.6,Same As Expected,Same As Expected,1,1,21.33,0.09,7.2,1.0,3.4,6.6,27.63,0.6,0.0,23171,108,128,44.7973598,-68.7744802,14,9,17,24,21,23,0,38,52,10,19,9,2250,23171,19,23,600
237164,SAPRROW HOME CARE,MI,LANSING,48912,"3315 E MICHIGAN AVENUE, SUITE 4",Non - Profit Other,5173648600,Yes,Yes,Yes,Yes,Yes,Yes,1984-10-04 00:00:00,3.0,31,83.0,93.2,99.4,99.1,63.1,64.3,98.2,99.4,99.7,99.5,68.9,62.4,68.4,65.8,69.4,49.6,15.6,13.0,Same As Expected,Same As Expected,1,1,21.7,0.0,3.5,1.0,0.0,4.8,31.0,0.9,0.0,37966,248,286,42.7346329,-84.5020515,35,68,76,34,16,19,49,44,81,19,37,56,3909,37966,65,26,4000
239101,PROMED HOME HEALTH CARE,MI,MADISON HEIGHTS,48071,330 E 12 MILE RD,Proprietary,2486294100,Yes,Yes,Yes,Yes,Yes,Yes,2009-11-13 00:00:00,2.5,6,77.2,94.8,99.5,99.6,65.2,72.4,99.6,100.0,100.0,100.0,59.2,53.1,61.2,82.4,61.2,49.5,23.6,10.2,Same As Expected,Same As Expected,1,1,0.0,0.0,0.05,0.0,0.0,2.5,1.5,0.05,0.0,25169,279,832,42.5047938,-83.1029972,31,14,48,91,47,48,79,132,118,227,170,106,5358,25169,125,26,181300
108416,"LAKE CENTRE HOME CARE, LLC",FL,LEESBURG,34748,711 N 3RD ST STE 1,Proprietary,3523150050,Yes,Yes,Yes,Yes,Yes,Yes,2007-05-11 00:00:00,3.5,9,97.0,98.6,99.1,100.0,71.5,84.2,99.7,100.0,88.4,99.7,66.5,49.9,79.0,81.3,67.0,60.0,19.0,11.9,Worse Than Expected,Same As Expected,1,0,0.0,0.0,0.1,6.0,0.0,0.0,3.0,0.0,0.0,26498,56,176,41.117792,-85.1508746,19,2,14,0,2,19,24,45,6,24,24,53,2618,26498,3,18,704
109289,MORSELIFE HOME CARE,FL,WEST PALM BEACH,33417,4920 LORING DR,Proprietary,5616160707,Yes,Yes,Yes,Yes,Yes,Yes,2009-04-23 00:00:00,3.0,7,95.7,90.0,99.9,98.7,67.6,74.3,99.7,97.3,98.9,98.9,61.2,62.4,62.0,65.6,63.5,51.4,15.6,7.9,Same As Expected,Same As Expected,1,1,0.0,0.0,0.5,1.6,0.5,3.0,4.0,0.5,0.5,23360,326,894,26.7479676,-80.1160285,14,35,119,33,37,88,214,89,150,103,141,197,7047,23360,99,12,1908
